id,idx,text,prediction
1166testb FREESTYLE,21,"FREESTYLE SKIING-WORLD CUP MOGUL RESULTS .  TIGNES , France 1996-12-06  Results of the World Cup  freestyle skiing moguls competition on Friday :  Men  1. Jesper Ronnback ( Sweden ) 25.76 points  2. Andrei Ivanov ( Russia ) 24.88  3. Ryan Johnson ( Canada ) 24.57  4. Jean-Luc Brassard ( Canada ) 24.40  5. Korneilus Hole ( Norway ) 23.92  6. Jeremie Collomb-Patton ( France ) 23.87  7. Jim Moran ( U.S. ) 23.25  8. Dominick Gauthier ( Canada ) 22.73  9. Johann Gregoire ( France ) 22.58  10. Troy Benson ( U.S. ) 22.56  Women  1. Tatjana Mittermayer ( Germany ) 24.32  2. Candice Gilg ( France ) 24.31  3. Minna Karhu ( Finland ) 24.05  4. Tae Satoya ( Japan ) 23.75  5. Ann Battellle ( U.S. ) 23.56  6. [START_ENT] Donna Weinbrecht [END_ENT] ( U.S. ) 22.48  7. Liz McIntyre ( U.S. ) 22.00  8. Elena Koroleva ( Russia ) 21.77  9. Ljudmila Dymchenko ( Russia ) 21.59  10. Katleen Allais ( France ) 21.58",https://en.wikipedia.org/wiki/1996_FIS_Freestyle_Skiing_Mogul_World_Cup
1166testb FREESTYLE,22,"FREESTYLE SKIING-WORLD CUP MOGUL RESULTS .  TIGNES , France 1996-12-06  Results of the World Cup  freestyle skiing moguls competition on Friday :  Men  1. Jesper Ronnback ( Sweden ) 25.76 points  2. Andrei Ivanov ( Russia ) 24.88  3. Ryan Johnson ( Canada ) 24.57  4. Jean-Luc Brassard ( Canada ) 24.40  5. Korneilus Hole ( Norway ) 23.92  6. Jeremie Collomb-Patton ( France ) 23.87  7. Jim Moran ( U.S. ) 23.25  8. Dominick Gauthier ( Canada ) 22.73  9. Johann Gregoire ( France ) 22.58  10. Troy Benson ( U.S. ) 22.56  Women  1. Tatjana Mittermayer ( Germany ) 24.32  2. Candice Gilg ( France ) 24.31  3. Minna Karhu ( Finland ) 24.05  4. Tae Satoya ( Japan ) 23.75  5. Ann Battellle ( U.S. ) 23.56  6. Donna Weinbrecht ( [START_ENT] U.S. [END_ENT] ) 22.48  7. Liz McIntyre ( U.S. ) 22.00  8. Elena Koroleva ( Russia ) 21.77  9. Ljudmila Dymchenko ( Russia ) 21.59  10. Katleen Allais ( France ) 21.58",https://en.wikipedia.org/wiki/1996_FIS_Freestyle_Skiing_Mogul_World_Cup
1166testb FREESTYLE,23,"FREESTYLE SKIING-WORLD CUP MOGUL RESULTS .  TIGNES , France 1996-12-06  Results of the World Cup  freestyle skiing moguls competition on Friday :  Men  1. Jesper Ronnback ( Sweden ) 25.76 points  2. Andrei Ivanov ( Russia ) 24.88  3. Ryan Johnson ( Canada ) 24.57  4. Jean-Luc Brassard ( Canada ) 24.40  5. Korneilus Hole ( Norway ) 23.92  6. Jeremie Collomb-Patton ( France ) 23.87  7. Jim Moran ( U.S. ) 23.25  8. Dominick Gauthier ( Canada ) 22.73  9. Johann Gregoire ( France ) 22.58  10. Troy Benson ( U.S. ) 22.56  Women  1. Tatjana Mittermayer ( Germany ) 24.32  2. Candice Gilg ( France ) 24.31  3. Minna Karhu ( Finland ) 24.05  4. Tae Satoya ( Japan ) 23.75  5. Ann Battellle ( U.S. ) 23.56  6. Donna Weinbrecht ( U.S. ) 22.48  7. [START_ENT] Liz McIntyre [END_ENT] ( U.S. ) 22.00  8. Elena Koroleva ( Russia ) 21.77  9. Ljudmila Dymchenko ( Russia ) 21.59  10. Katleen Allais ( France ) 21.58",https://en.wikipedia.org/wiki/1996_FIS_Freestyle_Skiing_Moguls_World_Cup
1166testb FREESTYLE,24,"FREESTYLE SKIING-WORLD CUP MOGUL RESULTS .  TIGNES , France 1996-12-06  Results of the World Cup  freestyle skiing moguls competition on Friday :  Men  1. Jesper Ronnback ( Sweden ) 25.76 points  2. Andrei Ivanov ( Russia ) 24.88  3. Ryan Johnson ( Canada ) 24.57  4. Jean-Luc Brassard ( Canada ) 24.40  5. Korneilus Hole ( Norway ) 23.92  6. Jeremie Collomb-Patton ( France ) 23.87  7. Jim Moran ( U.S. ) 23.25  8. Dominick Gauthier ( Canada ) 22.73  9. Johann Gregoire ( France ) 22.58  10. Troy Benson ( U.S. ) 22.56  Women  1. Tatjana Mittermayer ( Germany ) 24.32  2. Candice Gilg ( France ) 24.31  3. Minna Karhu ( Finland ) 24.05  4. Tae Satoya ( Japan ) 23.75  5. Ann Battellle ( U.S. ) 23.56  6. Donna Weinbrecht ( U.S. ) 22.48  7. Liz McIntyre ( [START_ENT] U.S. [END_ENT] ) 22.00  8. Elena Koroleva ( Russia ) 21.77  9. Ljudmila Dymchenko ( Russia ) 21.59  10. Katleen Allais ( France ) 21.58",https://en.wikipedia.org/wiki/1996_FIS_Freestyle_Skiing_Mogul_World_Cup
1166testb FREESTYLE,25,"FREESTYLE SKIING-WORLD CUP MOGUL RESULTS .  TIGNES , France 1996-12-06  Results of the World Cup  freestyle skiing moguls competition on Friday :  Men  1. Jesper Ronnback ( Sweden ) 25.76 points  2. Andrei Ivanov ( Russia ) 24.88  3. Ryan Johnson ( Canada ) 24.57  4. Jean-Luc Brassard ( Canada ) 24.40  5. Korneilus Hole ( Norway ) 23.92  6. Jeremie Collomb-Patton ( France ) 23.87  7. Jim Moran ( U.S. ) 23.25  8. Dominick Gauthier ( Canada ) 22.73  9. Johann Gregoire ( France ) 22.58  10. Troy Benson ( U.S. ) 22.56  Women  1. Tatjana Mittermayer ( Germany ) 24.32  2. Candice Gilg ( France ) 24.31  3. Minna Karhu ( Finland ) 24.05  4. Tae Satoya ( Japan ) 23.75  5. Ann Battellle ( U.S. ) 23.56  6. Donna Weinbrecht ( U.S. ) 22.48  7. Liz McIntyre ( U.S. ) 22.00  8. Elena Koroleva ( [START_ENT] Russia [END_ENT] ) 21.77  9. Ljudmila Dymchenko ( Russia ) 21.59  10. Katleen Allais ( France ) 21.58",https://en.wikipedia.org/wiki/1996_FIS_Freestyle_Skiing_Moguls_World_Cup
1166testb FREESTYLE,26,"FREESTYLE SKIING-WORLD CUP MOGUL RESULTS .  TIGNES , France 1996-12-06  Results of the World Cup  freestyle skiing moguls competition on Friday :  Men  1. Jesper Ronnback ( Sweden ) 25.76 points  2. Andrei Ivanov ( Russia ) 24.88  3. Ryan Johnson ( Canada ) 24.57  4. Jean-Luc Brassard ( Canada ) 24.40  5. Korneilus Hole ( Norway ) 23.92  6. Jeremie Collomb-Patton ( France ) 23.87  7. Jim Moran ( U.S. ) 23.25  8. Dominick Gauthier ( Canada ) 22.73  9. Johann Gregoire ( France ) 22.58  10. Troy Benson ( U.S. ) 22.56  Women  1. Tatjana Mittermayer ( Germany ) 24.32  2. Candice Gilg ( France ) 24.31  3. Minna Karhu ( Finland ) 24.05  4. Tae Satoya ( Japan ) 23.75  5. Ann Battellle ( U.S. ) 23.56  6. Donna Weinbrecht ( U.S. ) 22.48  7. Liz McIntyre ( U.S. ) 22.00  8. Elena Koroleva ( Russia ) 21.77  9. Ljudmila Dymchenko ( [START_ENT] Russia [END_ENT] ) 21.59  10. Katleen Allais ( France ) 21.58",https://en.wikipedia.org/wiki/1996_FIS_Freestyle_Skiing_Moguls_World_Cup
1166testb FREESTYLE,27,"FREESTYLE SKIING-WORLD CUP MOGUL RESULTS .  TIGNES , France 1996-12-06  Results of the World Cup  freestyle skiing moguls competition on Friday :  Men  1. Jesper Ronnback ( Sweden ) 25.76 points  2. Andrei Ivanov ( Russia ) 24.88  3. Ryan Johnson ( Canada ) 24.57  4. Jean-Luc Brassard ( Canada ) 24.40  5. Korneilus Hole ( Norway ) 23.92  6. Jeremie Collomb-Patton ( France ) 23.87  7. Jim Moran ( U.S. ) 23.25  8. Dominick Gauthier ( Canada ) 22.73  9. Johann Gregoire ( France ) 22.58  10. Troy Benson ( U.S. ) 22.56  Women  1. Tatjana Mittermayer ( Germany ) 24.32  2. Candice Gilg ( France ) 24.31  3. Minna Karhu ( Finland ) 24.05  4. Tae Satoya ( Japan ) 23.75  5. Ann Battellle ( U.S. ) 23.56  6. Donna Weinbrecht ( U.S. ) 22.48  7. Liz McIntyre ( U.S. ) 22.00  8. Elena Koroleva ( Russia ) 21.77  9. Ljudmila Dymchenko ( Russia ) 21.59  10. Katleen Allais ( [START_ENT] France [END_ENT] ) 21.58",https://en.wikipedia.org/wiki/1996_FIS_Freestyle_Skiing_Mogul_World_Cup
1167testb SOCCER,0,"SOCCER - [START_ENT] ASIAN CUP [END_ENT] GROUP C RESULTS .  AL-AIN , United Arab Emirates 1996-12-06  Results of Asian Cup group C matches played on Friday :  Japan 2 Syria 1 ( halftime 0-1 )  Scorers :  Japan - Hassan Abbas 84 own goal , Takuya Takagi 88 .  Syria - Nader Jokhadar 7  Attendance : 10,000 .  China 0 Uzbekistan 2 ( halftime 0-0 )  Scorers : Shkvyrin Igor 78 , Shatskikh Oleg 90  Attendence : 3,000  Standings ( tabulate under played , won , drawn , lost , goals  for , goals against , points ) :  Uzbekistan 1 1 0 0 2 0 3  Japan 1 1 0 0 2 1 3  Syria 1 0 0 1 1 2 0  China 1 0 0 1 0 2 0",https://en.wikipedia.org/wiki/1996_Asian_Cup_Group_C
1167testb SOCCER,1,"SOCCER - ASIAN CUP GROUP C RESULTS . [START_ENT] AL-AIN [END_ENT] , United Arab Emirates 1996-12-06  Results of Asian Cup group C matches played on Friday :  Japan 2 Syria 1 ( halftime 0-1 )  Scorers :  Japan - Hassan Abbas 84 own goal , Takuya Takagi 88 .  Syria - Nader Jokhadar 7  Attendance : 10,000 .  China 0 Uzbekistan 2 ( halftime 0-0 )  Scorers : Shkvyrin Igor 78 , Shatskikh Oleg 90  Attendence : 3,000  Standings ( tabulate under played , won , drawn , lost , goals  for , goals against , points ) :  Uzbekistan 1 1 0 0 2 0 3  Japan 1 1 0 0 2 1 3  Syria 1 0 0 1 1 2 0  China 1 0 0 1 0 2 0",https://en.wikipedia.org/wiki/1996_Asian_Cup_Group_C
1167testb SOCCER,2,"SOCCER - ASIAN CUP GROUP C RESULTS .  AL-AIN , [START_ENT] United Arab Emirates [END_ENT] 1996-12-06  Results of Asian Cup group C matches played on Friday :  Japan 2 Syria 1 ( halftime 0-1 )  Scorers :  Japan - Hassan Abbas 84 own goal , Takuya Takagi 88 .  Syria - Nader Jokhadar 7  Attendance : 10,000 .  China 0 Uzbekistan 2 ( halftime 0-0 )  Scorers : Shkvyrin Igor 78 , Shatskikh Oleg 90  Attendence : 3,000  Standings ( tabulate under played , won , drawn , lost , goals  for , goals against , points ) :  Uzbekistan 1 1 0 0 2 0 3  Japan 1 1 0 0 2 1 3  Syria 1 0 0 1 1 2 0  China 1 0 0 1 0 2 0",https://en.wikipedia.org/wiki/1996_Asian_Cup_Group_C
1167testb SOCCER,3,"SOCCER - ASIAN CUP GROUP C RESULTS .  AL-AIN , United Arab Emirates 1996-12-06  Results of [START_ENT] Asian Cup [END_ENT] group C matches played on Friday :  Japan 2 Syria 1 ( halftime 0-1 )  Scorers :  Japan - Hassan Abbas 84 own goal , Takuya Takagi 88 .  Syria - Nader Jokhadar 7  Attendance : 10,000 .  China 0 Uzbekistan 2 ( halftime 0-0 )  Scorers : Shkvyrin Igor 78 , Shatskikh Oleg 90  Attendence : 3,000  Standings ( tabulate under played , won , drawn , lost , goals  for , goals against , points ) :  Uzbekistan 1 1 0 0 2 0 3  Japan 1 1 0 0 2 1 3  Syria 1 0 0 1 1 2 0  China 1 0 0 1 0 2 0",https://en.wikipedia.org/wiki/2019_AFC_Asian_Cup_Group_C
1167testb SOCCER,4,"SOCCER - ASIAN CUP GROUP C RESULTS .  AL-AIN , United Arab Emirates 1996-12-06  Results of Asian Cup group C matches played on Friday : [START_ENT] Japan [END_ENT] 2 Syria 1 ( halftime 0-1 )  Scorers :  Japan - Hassan Abbas 84 own goal , Takuya Takagi 88 .  Syria - Nader Jokhadar 7  Attendance : 10,000 .  China 0 Uzbekistan 2 ( halftime 0-0 )  Scorers : Shkvyrin Igor 78 , Shatskikh Oleg 90  Attendence : 3,000  Standings ( tabulate under played , won , drawn , lost , goals  for , goals against , points ) :  Uzbekistan 1 1 0 0 2 0 3  Japan 1 1 0 0 2 1 3  Syria 1 0 0 1 1 2 0  China 1 0 0 1 0 2 0",https://en.wikipedia.org/wiki/2019_AFC_Asian_Cup_Group_C#Japan_v._Syria
1167testb SOCCER,5,"SOCCER - ASIAN CUP GROUP C RESULTS .  AL-AIN , United Arab Emirates 1996-12-06  Results of Asian Cup group C matches played on Friday :  Japan 2 [START_ENT] Syria [END_ENT] 1 ( halftime 0-1 )  Scorers :  Japan - Hassan Abbas 84 own goal , Takuya Takagi 88 .  Syria - Nader Jokhadar 7  Attendance : 10,000 .  China 0 Uzbekistan 2 ( halftime 0-0 )  Scorers : Shkvyrin Igor 78 , Shatskikh Oleg 90  Attendence : 3,000  Standings ( tabulate under played , won , drawn , lost , goals  for , goals against , points ) :  Uzbekistan 1 1 0 0 2 0 3  Japan 1 1 0 0 2 1 3  Syria 1 0 0 1 1 2 0  China 1 0 0 1 0 2 0",https://en.wikipedia.org/wiki/2019_AFC_Asian_Cup_Group_C#Japan_v._Syria
1167testb SOCCER,6,"SOCCER - ASIAN CUP GROUP C RESULTS .  AL-AIN , United Arab Emirates 1996-12-06  Results of Asian Cup group C matches played on Friday :  Japan 2 Syria 1 ( halftime 0-1 )  Scorers : [START_ENT] Japan [END_ENT] - Hassan Abbas 84 own goal , Takuya Takagi 88 .  Syria - Nader Jokhadar 7  Attendance : 10,000 .  China 0 Uzbekistan 2 ( halftime 0-0 )  Scorers : Shkvyrin Igor 78 , Shatskikh Oleg 90  Attendence : 3,000  Standings ( tabulate under played , won , drawn , lost , goals  for , goals against , points ) :  Uzbekistan 1 1 0 0 2 0 3  Japan 1 1 0 0 2 1 3  Syria 1 0 0 1 1 2 0  China 1 0 0 1 0 2 0",https://en.wikipedia.org/wiki/2019_AFC_Asian_Cup_Group_C
1167testb SOCCER,7,"SOCCER - ASIAN CUP GROUP C RESULTS .  AL-AIN , United Arab Emirates 1996-12-06  Results of Asian Cup group C matches played on Friday :  Japan 2 Syria 1 ( halftime 0-1 )  Scorers :  Japan - [START_ENT] Hassan Abbas [END_ENT] 84 own goal , Takuya Takagi 88 .  Syria - Nader Jokhadar 7  Attendance : 10,000 .  China 0 Uzbekistan 2 ( halftime 0-0 )  Scorers : Shkvyrin Igor 78 , Shatskikh Oleg 90  Attendence : 3,000  Standings ( tabulate under played , won , drawn , lost , goals  for , goals against , points ) :  Uzbekistan 1 1 0 0 2 0 3  Japan 1 1 0 0 2 1 3  Syria 1 0 0 1 1 2 0  China 1 0 0 1 0 2 0",https://en.wikipedia.org/wiki/2019_AFC_Asian_Cup_Group_C
1167testb SOCCER,8,"SOCCER - ASIAN CUP GROUP C RESULTS .  AL-AIN , United Arab Emirates 1996-12-06  Results of Asian Cup group C matches played on Friday :  Japan 2 Syria 1 ( halftime 0-1 )  Scorers :  Japan - Hassan Abbas 84 own goal , [START_ENT] Takuya Takagi [END_ENT] 88 .  Syria - Nader Jokhadar 7  Attendance : 10,000 .  China 0 Uzbekistan 2 ( halftime 0-0 )  Scorers : Shkvyrin Igor 78 , Shatskikh Oleg 90  Attendence : 3,000  Standings ( tabulate under played , won , drawn , lost , goals  for , goals against , points ) :  Uzbekistan 1 1 0 0 2 0 3  Japan 1 1 0 0 2 1 3  Syria 1 0 0 1 1 2 0  China 1 0 0 1 0 2 0",https://en.wikipedia.org/wiki/2019_AFC_Asian_Cup_Group_C
1167testb SOCCER,9,"SOCCER - ASIAN CUP GROUP C RESULTS .  AL-AIN , United Arab Emirates 1996-12-06  Results of Asian Cup group C matches played on Friday :  Japan 2 Syria 1 ( halftime 0-1 )  Scorers :  Japan - Hassan Abbas 84 own goal , Takuya Takagi 88 . [START_ENT] Syria [END_ENT] - Nader Jokhadar 7  Attendance : 10,000 .  China 0 Uzbekistan 2 ( halftime 0-0 )  Scorers : Shkvyrin Igor 78 , Shatskikh Oleg 90  Attendence : 3,000  Standings ( tabulate under played , won , drawn , lost , goals  for , goals against , points ) :  Uzbekistan 1 1 0 0 2 0 3  Japan 1 1 0 0 2 1 3  Syria 1 0 0 1 1 2 0  China 1 0 0 1 0 2 0",https://en.wikipedia.org/wiki/2019_AFC_Asian_Cup_Group_C
1167testb SOCCER,10,"SOCCER - ASIAN CUP GROUP C RESULTS .  AL-AIN , United Arab Emirates 1996-12-06  Results of Asian Cup group C matches played on Friday :  Japan 2 Syria 1 ( halftime 0-1 )  Scorers :  Japan - Hassan Abbas 84 own goal , Takuya Takagi 88 .  Syria - Nader Jokhadar 7  Attendance : 10,000 . [START_ENT] China [END_ENT] 0 Uzbekistan 2 ( halftime 0-0 )  Scorers : Shkvyrin Igor 78 , Shatskikh Oleg 90  Attendence : 3,000  Standings ( tabulate under played , won , drawn , lost , goals  for , goals against , points ) :  Uzbekistan 1 1 0 0 2 0 3  Japan 1 1 0 0 2 1 3  Syria 1 0 0 1 1 2 0  China 1 0 0 1 0 2 0",[START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [
1167testb SOCCER,11,"SOCCER - ASIAN CUP GROUP C RESULTS .  AL-AIN , United Arab Emirates 1996-12-06  Results of Asian Cup group C matches played on Friday :  Japan 2 Syria 1 ( halftime 0-1 )  Scorers :  Japan - Hassan Abbas 84 own goal , Takuya Takagi 88 .  Syria - Nader Jokhadar 7  Attendance : 10,000 .  China 0 [START_ENT] Uzbekistan [END_ENT] 2 ( halftime 0-0 )  Scorers : Shkvyrin Igor 78 , Shatskikh Oleg 90  Attendence : 3,000  Standings ( tabulate under played , won , drawn , lost , goals  for , goals against , points ) :  Uzbekistan 1 1 0 0 2 0 3  Japan 1 1 0 0 2 1 3  Syria 1 0 0 1 1 2 0  China 1 0 0 1 0 2 0",https://en.wikipedia.org/wiki/2019_AFC_Asian_Cup_Group_C#Japan_v._Syria
1167testb SOCCER,12,"SOCCER - ASIAN CUP GROUP C RESULTS .  AL-AIN , United Arab Emirates 1996-12-06  Results of Asian Cup group C matches played on Friday :  Japan 2 Syria 1 ( halftime 0-1 )  Scorers :  Japan - Hassan Abbas 84 own goal , Takuya Takagi 88 .  Syria - Nader Jokhadar 7  Attendance : 10,000 .  China 0 Uzbekistan 2 ( halftime 0-0 )  Scorers : Shkvyrin Igor 78 , Shatskikh Oleg 90  Attendence : 3,000  Standings ( tabulate under played , won , drawn , lost , goals  for , goals against , points ) : [START_ENT] Uzbekistan [END_ENT] 1 1 0 0 2 0 3  Japan 1 1 0 0 2 1 3  Syria 1 0 0 1 1 2 0  China 1 0 0 1 0 2 0",[START_ENT] Uzbekistan [END_ENT] 1 1 0 0 2 0 3  Japan 1 1 0 0 2 1 3  Syria 1 0 0 1 1 2 0  China 1 0 0 1 0 2 0
1167testb SOCCER,13,"SOCCER - ASIAN CUP GROUP C RESULTS .  AL-AIN , United Arab Emirates 1996-12-06  Results of Asian Cup group C matches played on Friday :  Japan 2 Syria 1 ( halftime 0-1 )  Scorers :  Japan - Hassan Abbas 84 own goal , Takuya Takagi 88 .  Syria - Nader Jokhadar 7  Attendance : 10,000 .  China 0 Uzbekistan 2 ( halftime 0-0 )  Scorers : Shkvyrin Igor 78 , Shatskikh Oleg 90  Attendence : 3,000  Standings ( tabulate under played , won , drawn , lost , goals  for , goals against , points ) :  Uzbekistan 1 1 0 0 2 0 3 [START_ENT] Japan [END_ENT] 1 1 0 0 2 1 3  Syria 1 0 0 1 1 2 0  China 1 0 0 1 0 2 0",[START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [
1167testb SOCCER,14,"SOCCER - ASIAN CUP GROUP C RESULTS .  AL-AIN , United Arab Emirates 1996-12-06  Results of Asian Cup group C matches played on Friday :  Japan 2 Syria 1 ( halftime 0-1 )  Scorers :  Japan - Hassan Abbas 84 own goal , Takuya Takagi 88 .  Syria - Nader Jokhadar 7  Attendance : 10,000 .  China 0 Uzbekistan 2 ( halftime 0-0 )  Scorers : Shkvyrin Igor 78 , Shatskikh Oleg 90  Attendence : 3,000  Standings ( tabulate under played , won , drawn , lost , goals  for , goals against , points ) :  Uzbekistan 1 1 0 0 2 0 3  Japan 1 1 0 0 2 1 3 [START_ENT] Syria [END_ENT] 1 0 0 1 1 2 0  China 1 0 0 1 0 2 0",[START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [START_ENT] [END_ENT] [
1167testb SOCCER,15,"SOCCER - ASIAN CUP GROUP C RESULTS .  AL-AIN , United Arab Emirates 1996-12-06  Results of Asian Cup group C matches played on Friday :  Japan 2 Syria 1 ( halftime 0-1 )  Scorers :  Japan - Hassan Abbas 84 own goal , Takuya Takagi 88 .  Syria - Nader Jokhadar 7  Attendance : 10,000 .  China 0 Uzbekistan 2 ( halftime 0-0 )  Scorers : Shkvyrin Igor 78 , Shatskikh Oleg 90  Attendence : 3,000  Standings ( tabulate under played , won , drawn , lost , goals  for , goals against , points ) :  Uzbekistan 1 1 0 0 2 0 3  Japan 1 1 0 0 2 1 3  Syria 1 0 0 1 1 2 0 [START_ENT] China [END_ENT] 1 0 0 1 0 2 0",https://en.wikipedia.org/wiki/2019_AFC_Asian_Cup_Group_C#Japan_v._Syria
